order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,us_indicator,overpaid_ride_ticket,fraud_score
656,656,43869.49214,7.53,2.5,10763,923,1,client,finished,1,upfront,671,133,,2107,CA.5.43,finished,finished,DA.4.39,2014,Samsung SM-G390F,1,0,
2707,2707,43889.46644,8080.98,,4668,1297,1,client,finished,1,prediction,4305,694,,4505,CI.4.19,finished,finished,DI.3.32,160,"iPhone9,3",0,0,
2955,2955,43891.47668,21027.4,,8210,2699,1,client,finished,1,prediction,4704,651,,4756,CA.5.45,finished,finished,DA.4.16,266,Samsung SM-J400F,0,1,
3041,3041,43892.54235,5.67,3.8,4208,514,1,client,finished,1,upfront,1659,173,,4911,CA.5.35,finished,finished,DA.4.42,1627,Samsung SM-A530F,1,0,-622
2788,2788,43889.96082,7.21,7.6,10836,775,1,client,finished,1,upfront,10339,1021,,4581,CA.5.44,finished,finished,DA.4.39,1213,Xiaomi MI 8,1,0,-2062
3227,3227,43895.23535,14961.78,,8477,3180,0,client,finished,1,prediction,8288,1326,,190,CA.4.52,finished,finished,DA.4.37,582,TECNO L8 Lite,0,0,
3186,3186,43894.53183,20.79,21.9,23221,2231,1,client,finished,1,upfront,24384,2370,,213,CA.5.45,finished,finished,DA.4.37,1033,Samsung SM-G900F,1,0,
1955,1955,43882.25904,15299.04,,5399,4876,1,client,finished,1,prediction,3341,562,,3615,CI.4.18,finished,finished,DA.4.39,2099,HMD Global Nokia 2.2,0,0,
3886,3886,43901.55225,2863.3,,3513,1030,1,client,finished,1,prediction,4224,882,,947,CA.5.46,finished,finished,DA.4.42,341,TECNO MOBILE LIMITED TECNO KC8,0,0,
3298,3298,43895.78013,9017.76,,6636,841,1,client,finished,1,prediction,6689,880,,276,CI.4.22,finished,finished,DA.4.42,844,LAVA iris41,0,1,
4027,4027,43902.82936,17620.26,,12988,2416,1,client,finished,1,prediction,12157,1976,,1169,CA.5.46,finished,finished,DA.4.42,1002,TECNO MOBILE LIMITED TECNO KC8,0,0,
30,30,43863.2416,9.48,10.4,14997,989,1,client,finished,1,upfront,15324,1293,,1408,CA.5.42,finished,finished,DA.4.31,1903,Samsung SM-J730F,1,0,
229,229,43865.39834,4.48,3.7,5404,597,1,client,finished,1,upfront,3906,546,,1643,CA.5.42,finished,finished,DA.4.37,299,Samsung SM-G965F,1,0,-1846
294,294,43865.82047,3855.61,5000,5423,654,0,client,finished,1,upfront,7031,975,,1685,CA.4.79,finished,finished,DA.4.37,1093,TECNO MOBILE LIMITED TECNO B1p,0,0,
444,444,43867.68547,6.23,5.1,3003,1288,1,client,finished,1,upfront,3025,911,,1884,CA.5.36,finished,finished,DA.4.37,1572,Motorola moto g(6) play,1,0,-8237
686,686,43869.71595,54005.98,26500,34837,3981,0,client,finished,1,upfront,19149,2674,,2128,CA.5.42,finished,finished,DA.4.19,1831,Samsung SM-G935F,0,0,
327,327,43866.40398,4.61,4.5,5305,663,1,client,finished,1,upfront,5278,617,,1723,CA.5.42,finished,finished,DA.4.37,661,Samsung SM-A705FN,1,0,
853,853,43871.23765,4.32,3.5,5426,526,1,client,finished,1,upfront,4340,370,,2331,CA.5.27,finished,finished,DA.4.39,991,HUAWEI MAR-LX1A,1,0,
752,752,43870.10234,2.82,2.8,2341,338,1,client,finished,1,upfront,2423,309,,2203,CI.4.11,finished,finished,DA.4.34,1909,Samsung SM-A530F,1,0,-602
1226,1226,43875.27205,4.6,4.4,3570,953,1,client,finished,1,upfront,4377,735,,2752,CA.5.44,finished,finished,DA.4.39,251,Samsung SM-G950F,1,0,0
1336,1336,43875.88919,7.72,6.4,11203,924,1,client,finished,1,upfront,8625,814,,2934,CA.5.43,finished,finished,DI.3.34,233,"iPhone9,3",1,0,0
1225,1225,43875.26686,3.78,2.8,3629,472,1,client,finished,1,upfront,1767,265,,2763,CA.5.43,finished,finished,DA.4.39,1609,Samsung SM-T235,1,0,
1441,1441,43876.48424,3.6,3.9,1691,261,1,client,finished,1,upfront,2017,468,,2943,CA.5.44,finished,finished,DA.4.39,1877,Samsung SM-G970F,1,0,
1884,1884,43881.54984,41173,,28117,2889,0,client,finished,1,prediction,6068,997,,3534,CA.5.36,finished,finished,DA.4.39,1544,TECNO MOBILE LIMITED TECNO B1,0,0,
2016,2016,43882.58105,10.12,10.5,14060,1405,1,client,finished,1,upfront,14132,1540,,3775,CI.4.18,finished,finished,DA.4.39,1439,Samsung SM-A605FN,1,0,-632
2040,2040,43882.66573,11.6,9.1,5203,1282,1,client,finished,1,upfront,3324,1059,,3782,CI.4.17,finished,finished,DA.4.39,1797,Samsung SM-G960F,1,0,-170
2180,2180,43883.68177,17.67,13.8,27690,2151,1,client,finished,1,upfront,18725,2096,,3929,CA.5.44,finished,finished,DA.4.37,2142,LGE LG-D722,1,0,-4
2003,2003,43882.48782,7.41,8,9845,1029,1,client,finished,1,upfront,9636,1291,,3969,CA.5.44,finished,finished,DA.4.34,2021,Xiaomi Redmi 7,1,0,-59
2787,2787,43889.95308,7.57,7.9,7959,603,1,client,finished,1,upfront,8054,716,,4605,CI.4.19,finished,finished,DA.4.39,989,Xiaomi Redmi Note 7,1,0,-172
2370,2370,43885.4226,15533.46,,10294,2603,1,client,finished,1,prediction,6637,1205,,4132,CA.5.44,finished,finished,DA.4.39,569,HUAWEI LDN-L21,0,0,
2274,2274,43884.15767,3,3,1553,251,1,client,finished,1,upfront,2027,388,,4128,CI.4.18,finished,finished,DI.3.33,165,"iPhone10,6",1,0,-20
2891,2891,43890.80872,3.83,3.1,5836,655,1,client,finished,1,upfront,4636,457,,4690,CA.5.45,finished,finished,DA.4.34,513,Samsung SM-G935F,1,0,-50
3315,3315,43895.996,5.8,4.7,9632,1025,1,client,finished,1,upfront,7940,721,,297,CA.5.46,finished,finished,DA.4.42,1617,HUAWEI VIE-L09,1,0,-20
3469,3469,43897.49443,63.06,,56362,15618,1,driver,finished,3,upfront_destination_changed,26240,1822,driver_destination_changed,488,CI.4.17,finished,finished,DA.4.37,1672,Samsung SM-G900F,1,0,-2712
2782,2782,43889.9224,7.98,8,4768,588,1,client,finished,1,upfront,4808,586,,4633,CI.4.19,finished,finished,DA.4.31,1794,Sony G3121,1,0,-12
2805,2805,43890.10873,16937.76,,13015,2029,1,client,finished,1,prediction,11366,1422,,4589,CI.4.07,finished,finished,DA.4.39,2099,HMD Global Nokia 2.2,0,0,
3756,3756,43900.34644,23316,,14995,4536,1,client,finished,1,prediction,16566,2492,,808,CA.5.26,finished,finished,DA.4.39,1509,Samsung SM-A320F,0,0,
1921,1921,43881.78115,44882.52,,31765,1738,0,client,finished,1,prediction,11111,1704,,3567,CA.4.73,finished,finished,DA.4.31,1196,TECNO MOBILE LIMITED TECNO B1p,0,0,
3496,3496,43897.65159,15261.78,,10829,2190,1,client,finished,1,prediction,9702,1848,,1032,CI.4.19,finished,finished,DA.4.39,462,Samsung SM-A520F,0,0,
4092,4092,43903.52845,5736.7,,5733,3146,0,client,finished,2,prediction,4380,917,client_destination_changed,1224,CA.5.32,finished,finished,DA.4.42,1929,Itel S12,0,0,
3771,3771,43900.48296,5.5,6.5,6959,742,1,client,finished,1,upfront,7783,997,,817,CA.5.46,finished,finished,DI.3.39,224,"iPhone9,3",1,0,
2555,2555,43887.67819,18378.78,,12461,3090,1,client,finished,1,prediction,11319,1827,,4343,CA.5.44,finished,finished,DA.4.31,258,Samsung SM-A260F,0,0,
2557,2557,43887.67219,21423.78,,13126,4422,0,client,finished,1,prediction,13126,2142,,4345,CA.5.44,finished,finished,DA.4.39,2149,HMD Global Nokia 2.2,0,0,
2763,2763,43889.82578,9865,,9905,1755,0,client,finished,1,prediction,7529,1109,,4563,CA.5.43,finished,finished,DA.4.42,1069,HMD Global Nokia 1 Plus,0,0,
3196,3196,43894.69793,20602.26,,11278,4882,0,client,finished,1,prediction,10881,1852,,151,CI.4.17,finished,finished,DA.4.39,2149,HMD Global Nokia 2.2,0,0,
3250,3250,43895.43777,9.84,7.3,12898,682,1,client,finished,1,upfront,6685,703,,223,CI.4.19,finished,finished,DI.3.36,199,"iPhone10,4",1,0,-1276
3256,3256,43895.47096,5.54,5.5,6161,895,1,client,finished,1,upfront,6154,861,,278,CI.4.17,finished,finished,DA.4.41,1482,HUAWEI MAR-LX1A,1,0,-1230
3650,3650,43899.03219,2.86,2.8,2296,357,1,client,finished,1,upfront,2288,319,,845,CI.4.19,finished,finished,DA.4.42,1871,LGE LM-G710,1,0,
3798,3798,43900.6919,6604.1,,11242,881,0,client,finished,1,prediction,4141,996,,857,CA.5.44,finished,finished,DA.4.42,386,Itel S12,0,1,
3908,3908,43901.69971,4288.3,,6329,1048,1,client,finished,1,prediction,4953,901,,969,CA.5.36,finished,finished,DA.4.42,1082,Itel S12,0,0,
3940,3940,43901.89126,13.11,13.6,17348,1251,1,client,finished,1,upfront,17563,1407,,1007,CI.4.23,finished,finished,DA.4.42,2003,HUAWEI MAR-LX1A,1,0,-1534
32,32,43863.31457,22028.02,12500,17286,1835,0,client,finished,1,upfront,9494,1276,,1447,CA.5.36,finished,finished,DA.4.10,93,TECNO MOBILE LIMITED TECNO B1p,0,0,
2437,2437,43886.32244,25721.22,,15634,5298,0,client,finished,1,prediction,17299,2731,,4173,CA.5.36,finished,finished,DA.4.39,1457,Samsung SM-G530H,0,0,
141,141,43864.37723,2200,2000,2053,440,1,client,finished,1,upfront,1575,326,,1497,CI.4.17,finished,finished,DA.4.37,1983,TECNO F3,0,0,
1096,1096,43873.77054,6.46,6.7,8199,922,1,client,finished,1,upfront,8143,1019,,2604,CI.4.17,finished,finished,DA.4.39,1070,HUAWEI FIG-LX1,1,0,-246
1487,1487,43876.89725,15039.72,13000,11309,1833,1,client,finished,1,upfront,9735,1588,,3022,CI.4.17,finished,finished,DA.4.37,1095,Samsung SM-G925F,0,1,
1080,1080,43873.65395,6.02,6,8919,1297,0,client,finished,1,upfront,8658,1336,,2588,CI.4.17,finished,finished,DA.4.39,1535,HMD Global Nokia 6.1,1,0,0
2159,2159,43883.54116,5.62,3.6,4478,402,1,client,finished,1,upfront,4422,385,,3803,CI.4.19,finished,finished,DA.4.39,1254,Samsung SM-A310F,1,0,
646,646,43869.42468,7.73,,9944,1139,1,driver,finished,2,upfront_destination_changed,8958,981,driver_destination_changed,3853,CA.5.42,finished,finished,DA.4.37,560,HUAWEI VOG-L29,1,0,-1
1865,1865,43881.29057,46379.28,,32344,2039,0,client,finished,1,prediction,13697,1896,,3486,CA.5.36,finished,finished,DA.4.34,678,Samsung SM-G925A,0,0,
1073,1073,43873.63137,18210.54,7000,12212,3135,0,client,finished,1,upfront,4154,850,,2586,CI.4.07,finished,finished,DA.4.39,527,INFINIX MOBILITY LIMITED Infinix X625C,0,0,
2063,2063,43882.82747,10.22,7.6,4807,1177,1,client,finished,1,upfront,4750,603,,3711,CA.5.40,finished,finished,DA.4.39,1334,HUAWEI MAR-LX1A,1,0,-254
1555,1555,43877.68168,57769.4,20000,37691,2125,0,client,finished,1,upfront,14612,2288,,3933,CI.4.18,finished,finished,DA.4.37,1563,ITEL MOBILE LIMITED itel A16,0,1,
2845,2845,43890.51755,62667.96,,39844,4322,0,client,finished,2,prediction,39844,4449,client_destination_changed,4638,CA.5.44,finished,finished,DA.4.42,1911,INFINIX MOBILITY LIMITED Infinix X608,0,0,
2611,2611,43888.54584,35967.48,,18751,8164,0,client,finished,1,prediction,31373,2899,,4410,CI.4.13,finished,finished,DA.4.39,862,TECNO MOBILE LIMITED TECNO B1f,0,0,
3037,3037,43892.55285,28166.28,,12716,8301,1,client,finished,1,prediction,7147,1237,,4929,CA.5.44,finished,finished,DA.4.37,2115,TECNO MOBILE LIMITED TECNO BA2,0,0,
2957,2957,43891.46839,3.27,2.6,2820,513,1,client,finished,1,upfront,1353,152,,659,CA.5.44,finished,finished,DI.3.36,111,"iPhone10,6",1,0,-1046
3127,3127,43893.68056,8.62,,12197,2142,1,driver,finished,2,upfront_destination_changed,9456,1404,driver_destination_changed,64,CI.4.19,finished,finished,DA.4.39,591,HUAWEI KOB-L09,1,0,-10
3827,3827,43900.97098,21674.76,,15303,3379,1,client,finished,1,prediction,11602,1476,,886,CI.4.23,finished,finished,DA.4.39,1644,HUAWEI ATU-L11,0,0,
3719,3719,43899.72644,24544.02,,19107,1619,0,client,finished,1,prediction,5960,1158,,751,CA.5.19,finished,finished,DA.4.42,65,TECNO-J8,0,1,
4044,4044,43902.92535,3.73,4.5,3144,325,1,client,finished,1,upfront,3709,480,,1133,CA.5.36,finished,finished,DA.4.42,430,Samsung SM-G965F,1,0,-522
155,155,43864.56543,34185.5,40500,22340,4059,1,client,finished,1,upfront,28181,2314,,1529,CI.4.17,finished,finished,DA.4.16,1136,TCL 9001X,0,0,
69,69,43863.58494,3.96,3.3,3864,644,1,client,finished,1,upfront,3812,371,,1812,CI.4.17,finished,finished,DA.4.31,1694,Samsung SM-J600FN,1,0,-210
361,361,43866.67804,8474.99,12000,2260,2275,1,client,finished,1,upfront,7886,1255,,2046,CA.5.32,finished,finished,DA.4.35,1478,TECNO WX3,0,0,
599,599,43868.98109,5.57,5.6,2789,478,1,client,finished,1,upfront,2871,480,,2029,CI.4.17,finished,finished,DA.4.37,1777,HUAWEI ATU-L21,1,0,-242
779,779,43870.47582,8025.9,7000,13122,1459,1,client,finished,1,upfront,10895,1506,,2200,CI.4.14,finished,finished,DA.4.39,614,HMD Global Nokia 2.2,0,0,
429,429,43867.6103,17632.13,12500,8874,3987,1,client,finished,1,upfront,8206,1664,,2364,CA.5.38,finished,finished,DA.4.34,899,TECNO MOBILE LIMITED TECNO CC6,0,0,
991,991,43872.70811,10219.98,6000,5804,1909,1,client,finished,1,upfront,3376,633,,2471,CA.5.42,finished,finished,DA.4.39,639,INFINIX MOBILITY LIMITED Infinix X608,0,0,
1139,1139,43874.39694,9220.26,12000,4941,1786,1,client,finished,1,upfront,8727,1467,,2659,CA.5.01,finished,finished,DA.4.39,588,Samsung SM-J701F,0,0,
1157,1157,43874.5651,4.59,,6998,863,1,driver,finished,2,upfront_destination_changed,6924,750,driver_destination_changed,2674,CI.4.18,finished,finished,DA.4.39,1074,DIGMA CITI_7507_4G_CS7113PL,1,0,-1
1369,1369,43876.0188,2.5,3.3,32,181,1,client,finished,1,upfront,3254,496,,2878,CI.4.17,finished,finished,DA.4.30,637,HMD Global TA-1032,1,0,-304
1578,1578,43877.89715,194483.52,15500,123934,3563,0,client,finished,1,upfront,11922,1712,,3132,CA.5.40,finished,finished,DA.4.31,1196,TECNO MOBILE LIMITED TECNO B1p,0,0,
1330,1330,43875.86806,3.8,4.1,2026,362,1,client,finished,1,upfront,2070,459,,2946,CI.4.17,finished,finished,DA.4.37,1533,Samsung SM-J415FN,1,0,
1280,1280,43875.65994,4.76,4.2,5218,738,1,client,finished,1,upfront,4449,643,,3230,CA.5.44,finished,finished,DA.4.39,1400,HUAWEI ANE-LX1,1,0,-1583
1601,1601,43878.29394,6.73,7.2,7994,1066,1,client,finished,1,upfront,8468,1177,,3285,CI.4.17,finished,finished,DA.4.39,983,HUAWEI KOB-L09,1,0,
1679,1679,43879.02907,5.3,5.6,7382,591,1,client,finished,1,upfront,7546,683,,3249,CA.5.23,finished,finished,DA.4.31,1771,Samsung SM-A520F,1,0,-466
2407,2407,43885.73876,17715.54,,8913,4471,0,client,finished,1,prediction,8913,2086,,4138,CA.5.44,finished,finished,DA.4.39,1461,Samsung SM-G920F,0,1,
2536,2536,43887.43766,27352.8,,7800,4732,0,client,finished,1,prediction,10224,1176,,4313,CI.4.19,finished,finished,DA.4.39,1739,TECNO MOBILE LIMITED TECNO CF7,0,0,
2397,2397,43885.63561,6,3.6,6791,556,1,client,finished,1,upfront,5410,617,,4183,CI.4.19,finished,finished,DA.4.39,396,HUAWEI PRA-LX1,1,0,-372
4066,4066,43903.31144,9124.26,,5203,1606,1,client,finished,1,prediction,4449,843,,1155,CA.5.47,finished,finished,DA.4.42,1224,TECNO K9,0,0,
699,699,43869.73787,2,4.3,0,67,1,client,finished,1,upfront,6457,788,,2120,CA.5.26,finished,finished,DA.4.34,501,HUAWEI ATU-L21,1,0,
63,63,43863.60113,149723.2,23000,53256,1111,0,client,finished,1,upfront,12712,1843,,1518,CA.5.42,finished,finished,DA.4.10,138,HUAWEI FRD-L09,0,0,
478,478,43867.9166,2.5,2.7,451,89,1,client,finished,1,upfront,2534,351,,1896,CA.5.43,finished,finished,DA.4.37,1306,Samsung SM-T285,1,0,-204
376,376,43866.77294,11645.7,7500,6653,1692,0,client,finished,1,upfront,4127,935,,1794,CA.5.08,finished,finished,DA.4.14,71,TECNO MOBILE LIMITED TECNO LB6,0,1,
621,621,43869.10999,4,10.7,0,190,1,client,finished,1,upfront,8131,1036,,2207,CA.5.40,finished,finished,DA.4.37,1550,HUAWEI SNE-LX1,1,0,-82
879,879,43871.4069,13725,11500,10104,1710,1,client,finished,1,upfront,8513,1231,,2323,CA.5.42,finished,finished,DA.4.34,1679,FISE S186_Sky_3,0,0,
1056,1056,43873.36541,6.78,7.4,9724,795,1,client,finished,1,upfront,9808,1035,,2543,CI.4.17,finished,finished,DI.3.34,94,"iPhone12,1",1,0,
784,784,43870.49737,6.91,6.9,13183,938,1,client,finished,1,upfront,12958,981,,2234,CA.5.43,finished,finished,DA.4.39,442,HMD Global TA-1004,1,0,-1152
1408,1408,43876.15301,8.84,7,13697,949,1,client,finished,1,upfront,9559,926,,2885,CI.4.17,finished,finished,DA.4.39,1973,HUAWEI FIG-LX1,1,0,3
1349,1349,43875.96414,,,11206,1268,1,client,finished,1,,,,,2896,CI.4.17,finished,finished,DA.4.31,702,Samsung SM-T295,1,0,-1270
1101,1101,43873.81887,6000,11000,81,84,1,client,finished,1,upfront,8357,1175,,2627,CA.5.43,finished,finished,DA.4.34,1600,TECNO W5 Lite,0,0,
1766,1766,43880.22801,6000,,1164,137,1,client,finished,1,prediction,6968,1094,,3382,CA.5.44,finished,finished,DA.4.39,1539,TECNO MOBILE LIMITED TECNO F3,0,0,
1382,1382,43876.07755,14.78,,10912,1582,1,driver,finished,2,upfront_destination_changed,9281,859,driver_destination_changed,3094,CA.5.43,finished,finished,DA.4.39,834,Samsung SM-A705FN,1,0,
1833,1833,43880.75144,6650.1,,10904,1150,1,client,finished,1,prediction,6777,1227,,3555,CA.5.36,finished,finished,DA.4.37,1502,Infinix X5010,0,0,
1768,1768,43880.23522,10604.2,,19292,927,0,client,finished,1,prediction,4380,1041,,3689,CA.5.44,finished,finished,DA.4.39,409,ITEL MOBILE LIMITED itel A23A,0,0,
2113,2113,43883.19608,2.81,2.9,2681,379,1,client,finished,1,upfront,2630,409,,3745,CI.4.17,finished,finished,DA.4.31,1924,Samsung SM-J530F,1,0,-166
2345,2345,43884.91821,11663.46,,8846,1199,0,client,finished,1,prediction,8853,981,,4017,CA.5.37,finished,finished,DA.4.39,1543,TECNO MOBILE LIMITED TECNO CF7,0,0,
2318,2318,43884.69975,18054.54,,11997,3139,0,client,finished,1,prediction,11838,1467,,4039,CA.5.44,finished,finished,DA.4.37,1606,TECNO L9,0,0,
1953,1953,43882.19094,17.08,11,21947,2884,1,client,finished,1,upfront,16580,1316,,4261,CA.5.44,finished,finished,DA.4.35,298,Samsung SM-J500FN,1,0,
86,86,43863.67696,3.92,3,5701,732,1,client,finished,1,upfront,3820,575,,1440,CI.4.07,finished,finished,DA.4.34,572,HUAWEI MAR-LX1A,1,0,-2410
483,483,43868.0426,2.54,2.6,2010,388,1,client,finished,1,upfront,1967,404,,1969,CI.4.17,finished,finished,DA.4.37,1656,HUAWEI MAR-LX1A,1,0,-336
695,695,43869.73014,6.13,6.3,8203,787,1,client,finished,1,upfront,8160,850,,2158,CI.4.17,finished,finished,DA.4.35,498,HUAWEI SNE-LX1,1,0,-522
58,58,43863.52362,13520.52,12500,9599,1844,1,client,finished,1,upfront,9265,1356,,1505,CA.5.42,finished,finished,DA.4.37,1191,HMD Global Nokia 2.2,0,0,-114
1361,1361,43875.98977,6521.22,9500,3994,780,1,client,finished,1,upfront,7079,768,,2868,CA.5.43,finished,finished,DA.4.37,1019,ITEL MOBILE LIMITED itel A23A,0,1,
1541,1541,43877.52076,30500.93,12500,19809,3476,0,client,finished,1,upfront,8511,1438,,3072,CA.5.43,finished,finished,DA.4.39,1625,Samsung SM-G930F,0,1,
1649,1649,43878.6874,27951.78,,18420,4090,0,client,finished,1,prediction,10441,2096,,3224,CA.5.36,finished,finished,DA.4.39,1384,Foxconn TG-L800S,0,0,
1983,1983,43882.38612,6.33,5.3,8334,1606,1,client,finished,1,upfront,8672,926,,3625,CI.4.18,finished,finished,DA.4.37,1556,Samsung SM-A405FN,1,0,-462
2097,2097,43883.07564,13.62,,10444,2514,0,driver,finished,2,upfront_destination_changed,3052,352,driver_destination_changed,4074,CI.4.18,finished,finished,DI.3.34,184,"iPhone8,1",1,0,-1264
1897,1897,43881.71692,34234.22,,19608,6468,1,client,finished,1,prediction,18003,3194,,3658,CA.5.44,finished,finished,DA.4.39,794,HMD Global Nokia 2.2,0,0,-66
2506,2506,43886.89626,2.68,2.2,2875,450,1,client,finished,1,upfront,1789,350,,4265,CI.4.19,finished,finished,DA.4.39,667,LGE LG-H990,1,0,-3
2498,2498,43886.78564,3.15,2.5,4164,607,1,client,finished,1,upfront,3018,430,,4307,CA.5.44,finished,finished,DA.4.39,84,HUAWEI FIG-LX1,1,0,-42
2551,2551,43887.56093,7.14,5,6742,637,1,client,finished,1,upfront,6563,605,,4327,CA.5.13,finished,finished,DA.4.39,1452,Samsung SM-N950F,1,0,
2389,2389,43885.63674,2000,,5,221,0,client,finished,1,prediction,10440,1918,,4145,CI.4.19,finished,finished,DA.4.39,1765,TECNO F3,0,0,
1556,1556,43877.68492,3.34,3.3,3095,404,1,client,finished,1,upfront,3150,372,,3116,CA.5.43,finished,finished,DA.4.37,1527,Samsung SM-A405FN,1,0,
3072,3072,43892.78089,5.82,3.7,5038,391,1,client,finished,1,upfront,4540,428,,4926,CA.5.45,finished,finished,DI.3.36,68,"iPhone10,5",1,0,0
2110,2110,43883.16223,5.78,5.8,8167,648,1,client,finished,1,upfront,8127,678,,3820,CI.4.18,finished,finished,DA.4.39,1227,HUAWEI MAR-LX1A,1,0,-39
3277,3277,43895.60579,3.22,2.6,4159,646,1,client,finished,1,upfront,2435,654,,248,CI.4.22,finished,finished,DA.4.42,600,HUAWEI STK-LX1,1,0,-2184
275,275,43865.6637,8.66,,12991,998,1,driver,finished,3,upfront_destination_changed,12695,777,driver_destination_changed,1772,CA.5.36,finished,finished,DA.4.37,1574,Wheatek C17 Pro,1,0,-31
354,354,43866.60605,6000,6000,224,192,0,client,finished,1,upfront,2782,510,,1757,CI.4.13,finished,finished,DA.4.37,859,Samsung SM-G928F,0,0,
554,554,43868.75089,6000,16500,2691,660,1,client,finished,1,upfront,10882,2359,,1983,CI.4.14,finished,finished,DA.4.37,1978,HUAWEI VNS-L21,0,1,
862,862,43871.28772,4.26,3.4,3674,798,1,client,finished,1,upfront,3346,498,,2299,CI.4.14,finished,finished,DA.4.30,529,Samsung SM-J415FN,1,0,-1746
477,477,43867.9123,2.5,2.5,1914,238,1,client,finished,1,upfront,1705,270,,2491,CI.4.17,finished,finished,DA.4.37,1508,Samsung SM-G930F,1,0,-296
1359,1359,43875.99383,17.07,8.3,11334,2090,0,client,finished,3,upfront,6459,702,,2864,CI.4.17,finished,finished,DA.4.39,16,HUAWEI Y360-U61,1,0,-1082
1299,1299,43875.74355,6.24,5,3574,1193,1,client,finished,1,upfront,3107,853,,2808,CA.5.42,finished,finished,DA.4.34,1884,HUAWEI EML-L29,1,0,-35
2230,2230,43883.98895,13.55,13.8,17714,1368,1,client,finished,1,upfront,18089,1405,,4021,CA.5.44,finished,finished,DI.3.33,165,"iPhone10,6",1,0,0
2207,2207,43883.82767,12184.98,,8134,1837,1,client,finished,1,prediction,9770,1586,,3865,CA.4.52,finished,finished,DA.4.34,689,TECNO MOBILE LIMITED TECNO LC6a,0,0,
2598,2598,43888.27841,4.29,4.3,2237,764,1,client,finished,1,upfront,2065,803,,4403,CI.4.03,finished,finished,DA.4.39,1140,Samsung SM-G965F,1,0,-1252
3308,3308,43895.90051,3.29,2.2,4971,519,1,client,finished,1,upfront,2544,401,,291,CI.4.19,finished,finished,DA.4.39,796,Samsung SM-A202F,1,0,-1978
3492,3492,43897.57044,2000,,1658,583,1,client,finished,1,prediction,11177,1667,,485,CA.5.42,finished,finished,DA.4.42,2073,TECNO F3,0,0,
3751,3751,43900.27933,9.02,7.2,8624,1883,1,client,finished,1,upfront,8159,1228,,793,CA.5.46,finished,finished,DA.4.42,1371,HUAWEI CLT-L29,1,0,
3899,3900,43901.65242,8.35,7.2,8787,1277,0,client,finished,1,upfront,7931,993,,955,CI.4.19,finished,finished,DA.4.42,629,Samsung SM-J610FN,1,0,-290
